review_id,date,brand,source,text,sentiment
EVVN-02097,2023-07-11,VinFast,Facebook,"Sau khi dùng xe một thời gian, dịch vụ đại lý khá bình thường, chưa có điểm gì đặc biệt, nếu chủ yếu đi trong thành phố.",neutral
EVVN-02115,2023-07-15,Tesla,Facebook,"Mức giảm giá sau khi mua khiến mình cảm thấy hơi tiếc, trong nhu cầu đi lại hàng ngày.",negative
EVVN-02120,2023-07-16,Tesla,YouTube,"Sau chuyến đi gần đây, xe phù hợp đi phố, còn đường dài thì mình chưa có nhiều trải nghiệm.",neutral
EVVN-02123,2023-07-17,Kia,Facebook,"Mình thích cảm giác lái và độ ổn định của xe, ở thời điểm hiện tại.",positive
EVVN-02124,2023-07-18,Wuling,Dealer,"Sau chuyến đi gần đây, thiết kế ổn, nhưng mình vẫn cần thêm thời gian để quyết định.",neutral
EVVN-02137,2023-07-21,MG,Forum,"Sau chuyến đi gần đây, hệ thống hỗ trợ lái hoạt động tốt và dễ sử dụng, trong nhu cầu đi lại hàng ngày.",positive
EVVN-02138,2023-07-21,Hyundai,Review site,"Sau chuyến đi gần đây, xe đi trong phố nhẹ nhàng, phù hợp nhu cầu gia đình, nên mình vẫn đang cân nhắc.",positive
EVVN-02141,2023-07-22,BYD,Forum,"Sau chuyến đi gần đây, mạng lưới trạm sạc ở khu vực mình sống chưa thật sự thuận tiện, nếu chủ yếu đi trong thành phố.",negative
EVVN-02142,2023-07-22,Tesla,YouTube,"Ở góc độ người dùng, sạc nhanh và tiện, phù hợp với nhu cầu đi lại hàng ngày, ở thời điểm hiện tại.",positive
EVVN-02144,2023-07-23,Hyundai,Review site,"Ở góc độ người dùng, mình thấy xe có ưu và nhược điểm riêng, chưa nghiêng hẳn về bên nào, nếu chủ yếu đi trong thành phố.",neutral
EVVN-02152,2023-07-24,VinFast,Review site,"Ở góc độ người dùng, mình thích cảm giác lái và độ ổn định của xe, so với các mẫu xe mình từng trải nghiệm.",positive
EVVN-02154,2023-07-24,Tesla,Facebook,"Theo trải nghiệm của mình, mình thích cảm giác lái và độ ổn định của xe, so với các mẫu xe mình từng trải nghiệm.",positive
EVVN-02162,2023-07-25,BYD,Dealer,"Mình mới sử dụng vài tuần nên chưa có kết luận cuối cùng, nên mình vẫn đang cân nhắc.",neutral
EVVN-02168,2023-07-27,MG,Facebook,"Sau khi dùng xe một thời gian, mình mới sử dụng vài tuần nên chưa có kết luận cuối cùng, trong nhu cầu đi lại hàng ngày.",neutral
EVVN-02179,2023-07-28,Tesla,Facebook,"Mình thích cảm giác lái và độ ổn định của xe, nếu chủ yếu đi trong thành phố.",positive
EVVN-02187,2023-07-29,VinFast,Facebook,"Ở góc độ người dùng, mình thích cảm giác lái và độ ổn định của xe, nên mình vẫn đang cân nhắc.",positive
EVVN-02217,2023-08-07,Hyundai,Forum,"Mình thấy thiết kế ổn, nhưng mình vẫn cần thêm thời gian để quyết định, ở thời điểm hiện tại.",neutral
EVVN-02220,2023-08-07,Hyundai,Review site,"Mình thấy sau một thời gian sử dụng mình thấy xe ổn định và đáng tiền, nếu chủ yếu đi trong thành phố.",positive
EVVN-02239,2023-08-13,BYD,Dealer,"Sau khi dùng xe một thời gian, xe có nhiều tính năng thông minh trong tầm giá, nên mình vẫn đang cân nhắc.",positive
EVVN-02252,2023-08-16,Wuling,YouTube,"Mình chưa hài lòng với chất lượng hoàn thiện của nội thất, trong nhu cầu đi lại hàng ngày.",negative
EVVN-02258,2023-08-18,BYD,Forum,"Sau khi dùng xe một thời gian, mạng lưới trạm sạc ở khu vực mình sống chưa thật sự thuận tiện, nên mình vẫn đang cân nhắc.",negative
EVVN-02261,2023-08-18,VinFast,YouTube,"Sau chuyến đi gần đây, sau một thời gian sử dụng mình thấy xe ổn định và đáng tiền, nên mình vẫn đang cân nhắc.",positive
EVVN-02265,2023-08-20,VinFast,Dealer,"Thiết kế ổn, nhưng mình vẫn cần thêm thời gian để quyết định, nên mình vẫn đang cân nhắc.",neutral
EVVN-02275,2023-08-23,Tesla,YouTube,"Dịch vụ tại đại lý nhiệt tình, tư vấn khá rõ ràng, trong nhu cầu đi lại hàng ngày.",positive
EVVN-02278,2023-08-24,BYD,Forum,"Ở góc độ người dùng, điều hòa làm giảm tầm hoạt động khá rõ trong những ngày nóng.",negative
EVVN-02280,2023-08-26,BYD,Facebook,"Cá nhân mình thấy chi phí sử dụng có vẻ hợp lý, tuy nhiên còn phụ thuộc cách sạc, nếu chủ yếu đi trong thành phố.",neutral
EVVN-02287,2023-08-27,Kia,Dealer,"Xe đi trong phố nhẹ nhàng, phù hợp nhu cầu gia đình, nếu chủ yếu đi trong thành phố.",positive
EVVN-02316,2023-09-01,Tesla,YouTube,"Giá xe vẫn khá cao so với khả năng tài chính của mình, trong nhu cầu đi lại hàng ngày.",negative
EVVN-02323,2023-09-02,Wuling,Review site,"Đây là mẫu xe đáng cân nhắc nhưng cần xem thêm các đối thủ, nên mình vẫn đang cân nhắc.",neutral
EVVN-02325,2023-09-03,Tesla,Dealer,"Qua lần lái thử, mình mới lái thử nên chưa thể đánh giá chính xác về độ bền, ở thời điểm hiện tại.",neutral
EVVN-02327,2023-09-03,MG,Facebook,"Mình thấy thiết kế ổn, nhưng mình vẫn cần thêm thời gian để quyết định.",neutral
EVVN-02329,2023-09-04,MG,YouTube,"Ở góc độ người dùng, khả năng vận hành ở mức ổn, chưa thấy vấn đề nghiêm trọng, trong nhu cầu đi lại hàng ngày.",neutral
EVVN-02332,2023-09-05,BYD,Dealer,"Ở góc độ người dùng, một số tính năng chưa hoạt động ổn định như quảng cáo, nên mình vẫn đang cân nhắc.",negative
EVVN-02336,2023-09-06,Hyundai,YouTube,"Ở góc độ người dùng, xe chạy êm, tăng tốc tốt và cảm giác lái khá ổn, ở thời điểm hiện tại.",positive
EVVN-02340,2023-09-07,MG,Dealer,"Cá nhân mình thấy mình đang so sánh mẫu xe này với một vài lựa chọn khác, ở thời điểm hiện tại.",neutral
EVVN-02345,2023-09-08,VinFast,Review site,"Ở góc độ người dùng, tính năng khá nhiều nhưng mình chưa dùng hết, ở thời điểm hiện tại.",neutral
EVVN-02349,2023-09-09,MG,Forum,"Ở góc độ người dùng, giá xe vẫn khá cao so với khả năng tài chính của mình, nếu chủ yếu đi trong thành phố.",negative
EVVN-02354,2023-09-09,Hyundai,Facebook,"Qua lần lái thử, sau một thời gian sử dụng mình thấy xe ổn định và đáng tiền, nên mình vẫn đang cân nhắc.",positive
EVVN-02364,2023-09-11,Hyundai,Facebook,"Theo trải nghiệm của mình, thời gian sạc vẫn hơi lâu nếu cần đi đường dài, trong nhu cầu đi lại hàng ngày.",negative
EVVN-02383,2023-09-16,VinFast,Forum,"Sau chuyến đi gần đây, mình chưa hài lòng với chất lượng hoàn thiện của nội thất, trong nhu cầu đi lại hàng ngày.",negative
EVVN-02390,2023-09-18,MG,Facebook,"Sau chuyến đi gần đây, xe đi trong phố nhẹ nhàng, phù hợp nhu cầu gia đình, trong nhu cầu đi lại hàng ngày.",positive
EVVN-02393,2023-09-19,BYD,YouTube,"Theo trải nghiệm của mình, hệ thống hỗ trợ lái hoạt động tốt và dễ sử dụng, nên mình vẫn đang cân nhắc.",positive
EVVN-02398,2023-09-20,VinFast,Review site,"Mức giảm giá sau khi mua khiến mình cảm thấy hơi tiếc, nếu chủ yếu đi trong thành phố.",negative
EVVN-02405,2023-09-22,Hyundai,Forum,"Ở góc độ người dùng, mình mới sử dụng vài tuần nên chưa có kết luận cuối cùng, so với các mẫu xe mình từng trải nghiệm.",neutral
EVVN-02416,2023-09-25,Hyundai,Dealer,"Mình thấy mình chưa hài lòng với chất lượng hoàn thiện của nội thất, trong nhu cầu đi lại hàng ngày.",negative
EVVN-02426,2023-09-28,Wuling,Facebook,"Ở góc độ người dùng, đây là mẫu xe đáng cân nhắc nhưng cần xem thêm các đối thủ, trong nhu cầu đi lại hàng ngày.",neutral
EVVN-02428,2023-09-28,MG,Facebook,"Mình mới lái thử nên chưa thể đánh giá chính xác về độ bền, nên mình vẫn đang cân nhắc.",neutral
EVVN-02432,2023-09-30,BYD,YouTube,"Mình thấy xe đi trong phố nhẹ nhàng, phù hợp nhu cầu gia đình, nên mình vẫn đang cân nhắc.",positive
EVVN-02461,2023-10-06,VinFast,YouTube,Cá nhân mình thấy mình mới sử dụng vài tuần nên chưa có kết luận cuối cùng.,neutral
EVVN-02467,2023-10-08,BYD,YouTube,"Tầm hoạt động thực tế khá tốt nếu chạy trong điều kiện bình thường, nên mình vẫn đang cân nhắc.",positive
EVVN-02479,2023-10-12,VinFast,Review site,"Mình thấy không gian xe ở mức ổn đối với nhu cầu của gia đình mình, so với các mẫu xe mình từng trải nghiệm.",neutral
EVVN-02495,2023-10-17,Hyundai,Forum,"Ở góc độ người dùng, tính năng khá nhiều nhưng mình chưa dùng hết.",neutral
EVVN-02498,2023-10-18,MG,Dealer,"Đây là mẫu xe đáng cân nhắc nhưng cần xem thêm các đối thủ, trong nhu cầu đi lại hàng ngày.",neutral
EVVN-02499,2023-10-18,Wuling,YouTube,Tính năng khá nhiều nhưng mình chưa dùng hết.,neutral
EVVN-02510,2023-10-21,VinFast,YouTube,"Điều hòa làm giảm tầm hoạt động khá rõ trong những ngày nóng, trong nhu cầu đi lại hàng ngày.",negative
EVVN-02517,2023-10-25,MG,Dealer,"Trải nghiệm thực tế chưa tốt như những bài quảng cáo mình xem, nếu chủ yếu đi trong thành phố.",negative
EVVN-02521,2023-10-25,Wuling,Facebook,"Theo trải nghiệm của mình, chi phí sử dụng có vẻ hợp lý, tuy nhiên còn phụ thuộc cách sạc, nên mình vẫn đang cân nhắc.",neutral
EVVN-02522,2023-10-25,VinFast,Dealer,"Sau khi dùng xe một thời gian, sau một thời gian sử dụng mình thấy xe ổn định và đáng tiền, nếu chủ yếu đi trong thành phố.",positive
EVVN-02546,2023-10-29,BYD,Forum,"Xe phù hợp đi phố, còn đường dài thì mình chưa có nhiều trải nghiệm, trong nhu cầu đi lại hàng ngày.",neutral
EVVN-02549,2023-10-30,VinFast,Dealer,"Sau khi dùng xe một thời gian, mạng lưới trạm sạc ở khu vực mình sống chưa thật sự thuận tiện, ở thời điểm hiện tại.",negative
EVVN-02566,2023-11-03,VinFast,Review site,"Mạng lưới trạm sạc ở khu vực mình sống chưa thật sự thuận tiện, nếu chủ yếu đi trong thành phố.",negative
EVVN-02569,2023-11-04,BYD,Review site,"Thiết kế đẹp, nội thất hiện đại và nhiều công nghệ, so với các mẫu xe mình từng trải nghiệm.",positive
EVVN-02572,2023-11-04,Hyundai,Dealer,"Mức tiêu thụ điện thấp nên chi phí vận hành dễ chịu, ở thời điểm hiện tại.",positive
EVVN-02575,2023-11-05,Hyundai,Dealer,"Tầm hoạt động thực tế thấp hơn kỳ vọng, nhất là khi chạy cao tốc, so với các mẫu xe mình từng trải nghiệm.",negative
EVVN-02580,2023-11-06,BYD,YouTube,"Mình thấy xe có ưu và nhược điểm riêng, chưa nghiêng hẳn về bên nào, nên mình vẫn đang cân nhắc.",neutral
EVVN-02585,2023-11-07,Tesla,YouTube,Cá nhân mình thấy thông số nhà sản xuất khá tốt nhưng cần kiểm chứng qua sử dụng thực tế.,neutral
EVVN-02594,2023-11-09,BYD,Forum,"Ở góc độ người dùng, xe chạy êm, tăng tốc tốt và cảm giác lái khá ổn, trong nhu cầu đi lại hàng ngày.",positive
EVVN-02600,2023-11-11,BYD,Forum,"Thiết kế ổn, nhưng mình vẫn cần thêm thời gian để quyết định, trong nhu cầu đi lại hàng ngày.",neutral
EVVN-02603,2023-11-12,Wuling,Forum,"Theo trải nghiệm của mình, mình thấy xe có ưu và nhược điểm riêng, chưa nghiêng hẳn về bên nào.",neutral
EVVN-02605,2023-11-12,VinFast,Dealer,"Xe đi trong phố nhẹ nhàng, phù hợp nhu cầu gia đình, ở thời điểm hiện tại.",positive
EVVN-02608,2023-11-13,VinFast,Review site,"Ở góc độ người dùng, khả năng vận hành ở mức ổn, chưa thấy vấn đề nghiêm trọng, ở thời điểm hiện tại.",neutral
EVVN-02610,2023-11-15,BYD,YouTube,"Sau chuyến đi gần đây, tầm hoạt động thực tế thấp hơn kỳ vọng, nhất là khi chạy cao tốc, nếu chủ yếu đi trong thành phố.",negative
EVVN-02620,2023-11-18,BYD,YouTube,"Theo trải nghiệm của mình, mức tiêu thụ điện thấp nên chi phí vận hành dễ chịu, trong nhu cầu đi lại hàng ngày.",positive
EVVN-02629,2023-11-21,Kia,Review site,"Ở góc độ người dùng, thiết kế đẹp, nội thất hiện đại và nhiều công nghệ, nên mình vẫn đang cân nhắc.",positive
EVVN-02636,2023-11-25,Tesla,Facebook,"Cá nhân mình thấy điều hòa làm giảm tầm hoạt động khá rõ trong những ngày nóng, trong nhu cầu đi lại hàng ngày.",negative
EVVN-02638,2023-11-25,BYD,Dealer,Mức tiêu thụ điện thấp nên chi phí vận hành dễ chịu.,positive
EVVN-02654,2023-11-29,VinFast,Review site,"Qua lần lái thử, thông số nhà sản xuất khá tốt nhưng cần kiểm chứng qua sử dụng thực tế.",neutral
EVVN-02655,2023-11-29,Tesla,YouTube,"Phần mềm đôi lúc bị chậm và có vài lỗi nhỏ, ở thời điểm hiện tại.",negative
EVVN-02656,2023-11-29,Kia,YouTube,"Tính năng khá nhiều nhưng mình chưa dùng hết, ở thời điểm hiện tại.",neutral
EVVN-02661,2023-11-29,Tesla,Facebook,"Ở góc độ người dùng, hệ thống hỗ trợ lái hoạt động tốt và dễ sử dụng, ở thời điểm hiện tại.",positive
EVVN-02665,2023-11-30,Tesla,Review site,"Mình thấy khả năng cách âm tốt, đi cao tốc vẫn khá dễ chịu, so với các mẫu xe mình từng trải nghiệm.",positive
EVVN-02671,2023-12-03,VinFast,Review site,"Sau chuyến đi gần đây, phụ tùng và thời gian chờ bảo dưỡng khiến mình hơi lo.",negative
EVVN-02676,2023-12-05,VinFast,Dealer,"Trải nghiệm thực tế chưa tốt như những bài quảng cáo mình xem, nên mình vẫn đang cân nhắc.",negative
EVVN-02679,2023-12-06,BYD,Dealer,"Phụ tùng và thời gian chờ bảo dưỡng khiến mình hơi lo, nên mình vẫn đang cân nhắc.",negative
EVVN-02690,2023-12-10,VinFast,Dealer,"Cá nhân mình thấy tầm hoạt động công bố khá tốt, mình chưa kiểm tra trong thực tế, ở thời điểm hiện tại.",neutral
EVVN-02697,2023-12-14,BYD,YouTube,"Theo trải nghiệm của mình, không gian xe ở mức ổn đối với nhu cầu của gia đình mình, nếu chủ yếu đi trong thành phố.",neutral
EVVN-02699,2023-12-14,Wuling,Dealer,"Sau chuyến đi gần đây, xe chạy êm, tăng tốc tốt và cảm giác lái khá ổn, nếu chủ yếu đi trong thành phố.",positive
EVVN-02705,2023-12-15,BYD,YouTube,"Khoang hành lý hơi nhỏ so với nhu cầu gia đình, trong nhu cầu đi lại hàng ngày.",negative
EVVN-02718,2023-12-19,Hyundai,Dealer,"Xe có nhiều tính năng thông minh trong tầm giá, ở thời điểm hiện tại.",positive
EVVN-02721,2023-12-20,Tesla,Review site,"Cá nhân mình thấy thông số nhà sản xuất khá tốt nhưng cần kiểm chứng qua sử dụng thực tế, so với các mẫu xe mình từng trải nghiệm.",neutral
EVVN-02725,2023-12-20,VinFast,YouTube,"Ở góc độ người dùng, sạc nhanh và tiện, phù hợp với nhu cầu đi lại hàng ngày, trong nhu cầu đi lại hàng ngày.",positive
EVVN-02737,2023-12-22,BYD,YouTube,"Sau một thời gian sử dụng mình thấy xe ổn định và đáng tiền, ở thời điểm hiện tại.",positive
EVVN-02756,2023-12-26,Tesla,Review site,"Cá nhân mình thấy khả năng giữ giá của xe vẫn là điều mình khá băn khoăn, ở thời điểm hiện tại.",neutral
EVVN-02762,2023-12-27,VinFast,Forum,"Theo trải nghiệm của mình, thiết kế đẹp, nội thất hiện đại và nhiều công nghệ, nếu chủ yếu đi trong thành phố.",positive
EVVN-02769,2023-12-29,Tesla,Dealer,"Mình thấy xe chạy êm, tăng tốc tốt và cảm giác lái khá ổn, trong nhu cầu đi lại hàng ngày.",positive
EVVN-02771,2023-12-29,VinFast,Forum,"Qua lần lái thử, giá hiện tại nằm trong khoảng mình đang tham khảo, nếu chủ yếu đi trong thành phố.",neutral
EVVN-02781,2023-12-31,VinFast,Review site,"Theo trải nghiệm của mình, sạc nhanh và tiện, phù hợp với nhu cầu đi lại hàng ngày, trong nhu cầu đi lại hàng ngày.",positive
EVVN-02784,2023-12-31,Tesla,Dealer,"Tầm hoạt động thực tế thấp hơn kỳ vọng, nhất là khi chạy cao tốc, ở thời điểm hiện tại.",negative
EVVN-02795,2024-01-03,Hyundai,Dealer,"Mình thấy tầm hoạt động công bố khá tốt, mình chưa kiểm tra trong thực tế, ở thời điểm hiện tại.",neutral
EVVN-02816,2024-01-08,VinFast,Review site,"Khả năng vận hành ở mức ổn, chưa thấy vấn đề nghiêm trọng, nên mình vẫn đang cân nhắc.",neutral
EVVN-02817,2024-01-08,Tesla,Review site,"Sau khi dùng xe một thời gian, chi phí sử dụng hàng ngày khá tiết kiệm so với xe xăng, nên mình vẫn đang cân nhắc.",positive
EVVN-02818,2024-01-08,Kia,YouTube,"Theo trải nghiệm của mình, đây là mẫu xe đáng cân nhắc nhưng cần xem thêm các đối thủ, nếu chủ yếu đi trong thành phố.",neutral
EVVN-02824,2024-01-09,Kia,YouTube,"Cá nhân mình thấy tầm hoạt động công bố khá tốt, mình chưa kiểm tra trong thực tế, trong nhu cầu đi lại hàng ngày.",neutral
EVVN-02826,2024-01-10,BYD,Dealer,"Sau chuyến đi gần đây, dịch vụ sau bán hàng chưa đồng đều giữa các đại lý, nếu chủ yếu đi trong thành phố.",negative
EVVN-02835,2024-01-12,Hyundai,Forum,"Ở góc độ người dùng, tầm hoạt động công bố khá tốt, mình chưa kiểm tra trong thực tế, nên mình vẫn đang cân nhắc.",neutral
EVVN-02840,2024-01-14,MG,YouTube,"Cá nhân mình thấy mình rất hài lòng với khả năng vận hành của xe, trong nhu cầu đi lại hàng ngày.",positive
EVVN-02843,2024-01-14,Hyundai,Dealer,"Cá nhân mình thấy mình đang so sánh mẫu xe này với một vài lựa chọn khác, nếu chủ yếu đi trong thành phố.",neutral
EVVN-02847,2024-01-14,Kia,Dealer,"Ở góc độ người dùng, thiết kế ổn, nhưng mình vẫn cần thêm thời gian để quyết định, nên mình vẫn đang cân nhắc.",neutral
EVVN-02853,2024-01-15,VinFast,Review site,"Ở góc độ người dùng, dịch vụ đại lý khá bình thường, chưa có điểm gì đặc biệt, nếu chủ yếu đi trong thành phố.",neutral
EVVN-02863,2024-01-17,MG,Dealer,"Thông số nhà sản xuất khá tốt nhưng cần kiểm chứng qua sử dụng thực tế, trong nhu cầu đi lại hàng ngày.",neutral
EVVN-02864,2024-01-17,Tesla,YouTube,"Ở góc độ người dùng, mức tiêu thụ điện thấp nên chi phí vận hành dễ chịu, nên mình vẫn đang cân nhắc.",positive
EVVN-02871,2024-01-18,BYD,YouTube,"Theo trải nghiệm của mình, xe khá nặng nên cảm giác phanh chưa thật sự tự nhiên, so với các mẫu xe mình từng trải nghiệm.",negative
EVVN-02881,2024-01-19,MG,Review site,"Khoang hành lý hơi nhỏ so với nhu cầu gia đình, ở thời điểm hiện tại.",negative
EVVN-02883,2024-01-19,VinFast,Forum,"Theo trải nghiệm của mình, giá xe vẫn khá cao so với khả năng tài chính của mình, nếu chủ yếu đi trong thành phố.",negative
EVVN-02889,2024-01-20,VinFast,Facebook,"Theo trải nghiệm của mình, khoang hành lý hơi nhỏ so với nhu cầu gia đình, trong nhu cầu đi lại hàng ngày.",negative
EVVN-02890,2024-01-20,BYD,Forum,"Sau khi dùng xe một thời gian, khả năng giữ giá của xe vẫn là điều mình khá băn khoăn, nên mình vẫn đang cân nhắc.",neutral
EVVN-02891,2024-01-20,Wuling,Forum,"Ở góc độ người dùng, phần mềm đôi lúc bị chậm và có vài lỗi nhỏ, ở thời điểm hiện tại.",negative
EVVN-02896,2024-01-21,VinFast,Facebook,"Qua lần lái thử, thiết kế ổn, nhưng mình vẫn cần thêm thời gian để quyết định, trong nhu cầu đi lại hàng ngày.",neutral
EVVN-02908,2024-01-23,Kia,Facebook,"Dịch vụ đại lý khá bình thường, chưa có điểm gì đặc biệt, so với các mẫu xe mình từng trải nghiệm.",neutral
EVVN-02924,2024-01-26,BYD,Forum,"Cá nhân mình thấy phụ tùng và thời gian chờ bảo dưỡng khiến mình hơi lo, ở thời điểm hiện tại.",negative
EVVN-02928,2024-01-27,VinFast,Forum,"Theo trải nghiệm của mình, dịch vụ sau bán hàng chưa đồng đều giữa các đại lý, ở thời điểm hiện tại.",negative
EVVN-02930,2024-01-27,Tesla,Forum,"Mình thấy dịch vụ đại lý khá bình thường, chưa có điểm gì đặc biệt, nên mình vẫn đang cân nhắc.",neutral
EVVN-02934,2024-01-28,MG,Dealer,"Mình chưa hài lòng với chất lượng hoàn thiện của nội thất, nếu chủ yếu đi trong thành phố.",negative
EVVN-02935,2024-01-28,BYD,Facebook,"Mình thấy mạng lưới trạm sạc ở khu vực mình sống chưa thật sự thuận tiện, ở thời điểm hiện tại.",negative
EVVN-02941,2024-01-30,VinFast,Dealer,"Ở góc độ người dùng, trải nghiệm thực tế chưa tốt như những bài quảng cáo mình xem, so với các mẫu xe mình từng trải nghiệm.",negative
EVVN-02944,2024-01-30,MG,Dealer,"Theo trải nghiệm của mình, giá xe vẫn khá cao so với khả năng tài chính của mình, trong nhu cầu đi lại hàng ngày.",negative
EVVN-02952,2024-01-30,VinFast,Review site,"Mình thích cảm giác lái và độ ổn định của xe, trong nhu cầu đi lại hàng ngày.",positive
EVVN-02954,2024-01-31,Kia,YouTube,"Qua lần lái thử, xe khá nặng nên cảm giác phanh chưa thật sự tự nhiên, nếu chủ yếu đi trong thành phố.",negative
EVVN-02968,2024-02-03,MG,Review site,"Ở góc độ người dùng, giá hiện tại nằm trong khoảng mình đang tham khảo, nên mình vẫn đang cân nhắc.",neutral
EVVN-02974,2024-02-04,Hyundai,Review site,"Tầm hoạt động thực tế thấp hơn kỳ vọng, nhất là khi chạy cao tốc, nếu chủ yếu đi trong thành phố.",negative
EVVN-02994,2024-02-09,VinFast,Review site,"Mình thấy mình rất hài lòng với khả năng vận hành của xe, nếu chủ yếu đi trong thành phố.",positive
EVVN-02999,2024-02-11,VinFast,Review site,"Mình mới lái thử nên chưa thể đánh giá chính xác về độ bền, nên mình vẫn đang cân nhắc.",neutral
EVVN-03001,2024-02-12,Kia,Facebook,Mình thích cảm giác lái và độ ổn định của xe.,positive
EVVN-03004,2024-02-12,BYD,Review site,"Sau chuyến đi gần đây, thông số nhà sản xuất khá tốt nhưng cần kiểm chứng qua sử dụng thực tế, so với các mẫu xe mình từng trải nghiệm.",neutral
EVVN-03005,2024-02-12,VinFast,Forum,"Thông số nhà sản xuất khá tốt nhưng cần kiểm chứng qua sử dụng thực tế, ở thời điểm hiện tại.",neutral
EVVN-03006,2024-02-13,VinFast,Facebook,"Dịch vụ đại lý khá bình thường, chưa có điểm gì đặc biệt, ở thời điểm hiện tại.",neutral
EVVN-03007,2024-02-13,Wuling,Review site,"Sau chuyến đi gần đây, dịch vụ tại đại lý nhiệt tình, tư vấn khá rõ ràng, so với các mẫu xe mình từng trải nghiệm.",positive
EVVN-03009,2024-02-13,BYD,Review site,"Qua lần lái thử, trải nghiệm thực tế chưa tốt như những bài quảng cáo mình xem.",negative
EVVN-03025,2024-02-16,Tesla,Review site,"Mình thấy dịch vụ tại đại lý nhiệt tình, tư vấn khá rõ ràng, nếu chủ yếu đi trong thành phố.",positive
EVVN-03032,2024-02-17,VinFast,Review site,"Sau khi dùng xe một thời gian, mình chưa hài lòng với chất lượng hoàn thiện của nội thất, nếu chủ yếu đi trong thành phố.",negative
EVVN-03036,2024-02-18,VinFast,YouTube,"Sạc nhanh và tiện, phù hợp với nhu cầu đi lại hàng ngày, nếu chủ yếu đi trong thành phố.",positive
EVVN-03039,2024-02-18,VinFast,Forum,"Thông số nhà sản xuất khá tốt nhưng cần kiểm chứng qua sử dụng thực tế, so với các mẫu xe mình từng trải nghiệm.",neutral
EVVN-03040,2024-02-18,Tesla,Forum,"Mình thấy thiết kế đẹp, nội thất hiện đại và nhiều công nghệ, nếu chủ yếu đi trong thành phố.",positive
EVVN-03041,2024-02-18,VinFast,Dealer,"Mình thấy không gian nội thất rộng, ngồi hàng ghế sau khá thoải mái, nên mình vẫn đang cân nhắc.",positive
EVVN-03052,2024-02-20,VinFast,YouTube,"Qua lần lái thử, khả năng cách âm tốt, đi cao tốc vẫn khá dễ chịu, nên mình vẫn đang cân nhắc.",positive
EVVN-03055,2024-02-21,BYD,Dealer,"Sau chuyến đi gần đây, mình mới lái thử nên chưa thể đánh giá chính xác về độ bền, trong nhu cầu đi lại hàng ngày.",neutral
EVVN-03070,2024-02-23,BYD,Facebook,"Sau khi dùng xe một thời gian, mình mới lái thử nên chưa thể đánh giá chính xác về độ bền, so với các mẫu xe mình từng trải nghiệm.",neutral
EVVN-03087,2024-02-26,Hyundai,Dealer,"Điều hòa làm giảm tầm hoạt động khá rõ trong những ngày nóng, nên mình vẫn đang cân nhắc.",negative
EVVN-03092,2024-02-26,Tesla,Facebook,"Qua lần lái thử, mạng lưới trạm sạc ở khu vực mình sống chưa thật sự thuận tiện.",negative
EVVN-03096,2024-02-27,Hyundai,YouTube,"Mình mới sử dụng vài tuần nên chưa có kết luận cuối cùng, so với các mẫu xe mình từng trải nghiệm.",neutral
EVVN-03102,2024-02-28,Kia,Review site,"Đây là mẫu xe đáng cân nhắc nhưng cần xem thêm các đối thủ, ở thời điểm hiện tại.",neutral
EVVN-03103,2024-02-28,VinFast,Forum,"Ở góc độ người dùng, xe chạy êm, tăng tốc tốt và cảm giác lái khá ổn, so với các mẫu xe mình từng trải nghiệm.",positive
EVVN-03104,2024-02-28,BYD,Facebook,"Không gian xe ở mức ổn đối với nhu cầu của gia đình mình, nếu chủ yếu đi trong thành phố.",neutral
EVVN-03108,2024-02-29,VinFast,Facebook,"Theo trải nghiệm của mình, khả năng giữ giá của xe vẫn là điều mình khá băn khoăn, nên mình vẫn đang cân nhắc.",neutral
EVVN-03110,2024-02-29,VinFast,Dealer,"Không gian nội thất rộng, ngồi hàng ghế sau khá thoải mái, nên mình vẫn đang cân nhắc.",positive
EVVN-03118,2024-03-01,BYD,YouTube,"Sau khi dùng xe một thời gian, giá hiện tại nằm trong khoảng mình đang tham khảo, ở thời điểm hiện tại.",neutral
EVVN-03126,2024-03-04,BYD,YouTube,"Sau khi dùng xe một thời gian, sạc nhanh và tiện, phù hợp với nhu cầu đi lại hàng ngày, ở thời điểm hiện tại.",positive
EVVN-03134,2024-03-05,VinFast,Review site,"Theo trải nghiệm của mình, thời gian sạc vẫn hơi lâu nếu cần đi đường dài, nếu chủ yếu đi trong thành phố.",negative
EVVN-03135,2024-03-05,VinFast,Forum,"Qua lần lái thử, thiết kế ổn, nhưng mình vẫn cần thêm thời gian để quyết định, nếu chủ yếu đi trong thành phố.",neutral
EVVN-03141,2024-03-07,VinFast,Facebook,"Sau chuyến đi gần đây, mình thấy xe có ưu và nhược điểm riêng, chưa nghiêng hẳn về bên nào, trong nhu cầu đi lại hàng ngày.",neutral
EVVN-03144,2024-03-08,VinFast,Forum,"Qua lần lái thử, không gian nội thất rộng, ngồi hàng ghế sau khá thoải mái, so với các mẫu xe mình từng trải nghiệm.",positive
EVVN-03150,2024-03-09,VinFast,Forum,"Sau khi dùng xe một thời gian, mức tiêu thụ điện thấp nên chi phí vận hành dễ chịu, nên mình vẫn đang cân nhắc.",positive
